text,pred_id,pred_label,p_label0,p_label1,p_label2,true_id,true_label
"""جایی برای خودفریبی و مثبت ‌ اندیشی باقی نمونده. ما رسما"""" در «استبداد مطلق» زندگی می کنیم.""",0,neg,0.7090674,0.061998285,0.22893427,0,neg
خداوندا خانم مادر اژدهاها ر در نبردهای آتی موفق پیروز و سربلند بدار,2,pos,0.072052546,0.08175693,0.8461905,2,pos
نه غر نزدی داشتی مدح میکردی ببخشید من متوجه نشدم واقعا کمی تفکر لازمه برام,0,neg,0.65772516,0.073280655,0.2689942,0,neg
یا اکثر امامزاده ها,0,neg,0.7008268,0.062157802,0.23701547,0,neg
ي جاي قشنگ و خوش اب وهوا pic.twitter.com/Svtw3ycQeG,2,pos,0.042366873,0.059713505,0.89791965,2,pos
محبوبی که همیشه هواخواه دارد آیفون سال ۲۰۰۷ خلق شد. خالق این گوشی استیوجابز، مدیر عامل وقت ش... https:// bily.ir/rDoYmR https:// bily.ir/rDoYmR,2,pos,0.096488714,0.09799758,0.8055137,1,med
هر چند از نظر من بین شما عرزشیهای وحشی مواجب بگیر و دارو دسته حرومزاده مریم کجکی در خیانت به مردم و مملکت هیچ تفاوتی نیست،همه از هم کثیفتر و خودفروخته ترین، واز امروز به نشانه انزجار از وجودشماها، ورودعرزشیهای نجس رو هم مث مجاهدین منفور به بیوم ممنوع میکنم,0,neg,0.97350854,0.006266673,0.020224888,0,neg
#شریفی_نیا کدوی تنبل و بیسواد اگه بجای لودگی و بی غیرت بازی تو دمای 40 درجه نون بازوشو میخورد و مثل زالو خودش و خونوادشو با بیت المال سیر نمیکرد الان نمیشدیم اسباب خنده ی دختر عقب موندش... #ملیکا_شریفی_نیا #خایمال,0,neg,0.8986542,0.02044246,0.08090334,0,neg
برو بچه من از امتحان پاک تینتیم سربلند بیرون اومدم,0,neg,0.5218845,0.10958972,0.36852577,2,pos
به تعداد انسان های روی زمین راه هست برای رسیدن به خایه مالی. #مارمولک,0,neg,0.8998054,0.01816549,0.08202914,0,neg
خارجیا لامصبا برا انحرافات جنسیشونم اسم میذارن مثلا ترنس و هوموسک*شوال و اینا ولی ما تو فارسی به همشون میگیم کـ*ونی #کونی #جک,0,neg,0.9700837,0.006555663,0.02336053,0,neg
این سخن را عینا من نیز میتوانم خطاب به شمایی که امری چنین بدیهی را کتمان میکنید بگویم. جانب انصاف عزیز است فرو مگذارش.,2,pos,0.29962054,0.14462683,0.5557527,0,neg
دلم سالسا خواست یهو :)) #رقص #خوشی,2,pos,0.048126,0.06117349,0.8907006,2,pos
چالش #شعر میذارم ببینم چند نفر پایه میشن با #دود بر سر آتش تو سوختم و #دود نکرد آب بر آتش تو ریختم و سود نکرد آزمودم دل خود را به هزاران شیوه هیچ چیزش به جز از وصل تو خشنود نکرد #مولانا,0,neg,0.93298954,0.0127067845,0.054303642,1,med
مرگ بر ضد ولایت فقیه .مرگ بر آمریکا .مرگ بر اسراییل .,0,neg,0.66702825,0.073539585,0.25943214,0,neg
اول ازدواج کن حالا، چه عجله ای داری. دیروز داشتی عروسی میکردی که,0,neg,0.7829863,0.042925857,0.17408785,0,neg
میگویند به قدری آنجا را به تعفن و کثافت کشیده ام که دیگر نتوانستند بمانند. به راستی که #سوسول و #بی_عرضه اند #همیشه_حق_با_من_است #بیشعوری,0,neg,0.9737688,0.0061514853,0.020079827,0,neg
مقام قضایی اعلام کرد ۱۸ نفر در پرونده سکه و ماشین دستگیر شد خب آخه اگه به دستگیری باشه خودتو که از همه زودتر باس دستگیر میکردی #بی_ناموس #سوت_بلبلی #لومپن,0,neg,0.9744106,0.006683002,0.018906526,0,neg
وقتی یه مطلبی واسه توییت بفکرم میرسه اینقدر دستپاچه تایپ میکنم کلی کلمه جا میندازم بهرحال ببخشید دوستان,0,neg,0.7086373,0.06073528,0.2306274,1,med
وقتی در من انگیزه را بکشی وقتی شور و هیجان را از من بگیری جای اون همه قدرت ،ضعف میاد جا شو میگیره دیگه شب روز برات مهم نیست دیگه به صدای قلبت اهمیت نمی دی دیگه نمی خوایی زنده بمونی تنفس مشکل نور اذیت تاریکی ترسناک میشه.....,0,neg,0.9741476,0.0061982796,0.019654052,0,neg
"""وزير داخله با بسيار افتخار و سربلندي در فيسبوكش نوشته: """"ما به ترورستان جواب دندان شكن داديم."""" سخنگويش نيز در يك نشست خبري پس حمله: """"ما خواب تروریستان را پراندیم که دیگه بالای جایی مثل وزارت داخله حمله نکنند."""" اينكه ترورستان در بيخ گوش شان رسيده هيچ مهم نيست. بي شرمي تا اين حد!""",0,neg,0.9449261,0.010672722,0.04440126,0,neg
بله که میشه. خود من اول ازدواج حاج ایا گفتن عدس پلو بار بزار عدس خام رو با رنج پختم سر سفره گفتن اشکال نداره ساندویچ هم خوشمزه است ولی ۳ روز مهلت میدم عدس پلو مجلسی یاد بگیری,2,pos,0.21357577,0.13558327,0.65084106,2,pos
#دمت_گرم جدی,0,neg,0.6563467,0.07358646,0.2700668,2,pos
وسط روز هیچ‌وقت زنگ نمی‌زنه. از بس نمی‌زنه، یک‌بار حین نهار زنگ زد؛ ترسیدم و به‌هراحتمالی فکر کردم. فقط شب، بعد از غروب آفتاب تا قبل از ساعت یازده.,0,neg,0.96332186,0.007552562,0.02912554,0,neg
متاسفانه در جامعه‌ای زندگی می‌کنیم که دیگران هم در اون زندگی می‌کنن. #متاسفانه #جامعه #زندگی #متاثر,0,neg,0.9715261,0.0063266233,0.022147337,0,neg
#زیباترین_رهبر_دنیا,2,pos,0.2635962,0.13885115,0.5975526,2,pos
در کشوریکه از آغاز ماه رمضان الی ختم اش فقط خونریزی و نا امنی باشد عید چی لذت خواهد داشت !!,2,pos,0.20791192,0.13168636,0.66040176,0,neg
و البته اندیشه و عقیده ای که باب میل جمعی نیست و مخاطبان نسبت به اون عکس العمل نشون میدن هم کاری به حکومت نداره اگه بنا به دمکراسی و مردمسالاری هست که در دیدار مردم نظر خودشون را در خصوص سران فتنه با اون شعارها رسوندند,0,neg,0.66596526,0.07266719,0.2613676,1,med
آنچنان in to me بود که اگه فقط سر کوچیکی به نشونه موافقت تکون داده بودم، الان از محضر برگشته و سر خونه زندگیمون بودیم #دیت #خوشی,0,neg,0.55191123,0.10170591,0.34638292,2,pos
"""چقدر غم انگیزه اونجایی که دوتا مرد برای تخریب همدیگه از لفظ زن"""" استفاده میکنن...فیلمی رو دیدم که دو نفر سر یه بازی فوتبال رو برد و باخت شرط بستن و هرکی شرطو میباخت باید آرایش میکرد #زن #تبعیض_جنسی #تلخ #مرد_نامرد""""""",0,neg,0.97432184,0.006658665,0.019019477,0,neg
یه لوزر بزرگ و بدبخت بدبخت بدبخت #بدبخت,0,neg,0.92573315,0.013478352,0.060788535,0,neg
نه واقعا. تو ایران کلا همه‌چیز دگرگونه شده، بوی تعفن همه‌جا رو گرفته... منشن به جهت عرض ارادت بود، قصد نداشتم خاطرتون مکدر بشه.,0,neg,0.8741803,0.022823589,0.10299614,0,neg
کو گوش شنوا #اصلاح #کثیف #آینه,0,neg,0.97011423,0.0065211584,0.02336454,0,neg
تصاویر | ادامه انفجارها در آتشفشان هاوایی و پیش‌روی مواد مذاب https:// bolorak.ir / تصاویر-ادامه-انفجارها-در-آتشفشان-هاوا/,0,neg,0.5106129,0.115764275,0.3736229,1,med
يه عده تغيير نظام يه عده عاشق نظام من كجام اينجا زور نزنيد ناراحت نشيد شادم نشيد فقط مطالعه سر عقلتون مياره,2,pos,0.12264356,0.10939524,0.76796114,0,neg
#روحانی_ببخش_که عصر جمعه ترین دوشنبه رو میگذرونیم #دلتنگم,0,neg,0.93398285,0.012469284,0.053547915,0,neg
علی علیپور یه جور با استوک رفت تو صورت بازیکن پدیده که حداقل 3 جلسه محرومیت داشت ولی داور کارت زرد داد بهش.چند دقیقه بعد هم اولین گلشو از نقطه پنالتی به ثمر رسوند.قضیه تکراری چند فصل اخیر فوتبال ایران.دیگه عادی شده! #پرسپولیس #لجن,0,neg,0.8270426,0.03553753,0.1374198,0,neg
والا همین بچه های صنعتی دقیقا یکسال پیش برای حرفای ابکی زیباکلام و رامین کلی کف و سوت زدن ....حالا دیگه این یذره تحلیل ابکی من که چیزی نیس :))))),0,neg,0.83576244,0.034558304,0.12967925,2,pos
خیلی وقت بود یادم رفته بود...این هشتگ یادم انداخت که چقد دارایی دارم... #لحظات_خوب #خدایا_شکرت,0,neg,0.8305664,0.031514943,0.1379186,2,pos
سخت مادرم رو با صورت زرد و رنگ پريده و موهای ریخته ببینم ولی بهش لبخند بزنم بگم خیلی سرحالى ... ولی میتونم بفهمم هیچ چیز در زندگی جدی نيست..!,0,neg,0.59426373,0.08962195,0.3161143,0,neg
وحشت رژیم آخوندی از مجاهدین : سایت حکومتی باشگاه خبرنگاران جوان: «مجاهدین» همواره به دنبال ضربه زدن به جمهوری اسلامی بوده است! دولتمردان آمریکایی همواره «مجاهدین» را به عنوان ظرفیتی قابل توجه قلمداد می‌کنند!,0,neg,0.56259155,0.10029806,0.33711037,1,med
دوستام استانبولن الان 2هفتس تا هفته دیگه هم میمونن. همش ویدئو کال میدن فحش میدن که پاشو بیا،از 24 ساعت راحت 8 ساعت با من در حال ویدئو کالن و دل منو میسوزونن,0,neg,0.9588006,0.008207444,0.032991998,0,neg
برم بخوابم که صبح واسه تظاهرات سرحال باشم [ قمه رو زیر بالشتش میذارد ],0,neg,0.8390182,0.029704183,0.1312776,2,pos
من تا اینجاش متوجه شدم تو ۴۰ساله ج.ا افتخار داشتیم تو این ۴ساله دادیم رفته درجهت آگاه سازی احاد ملت اگه میشه افتخاراتو بگین لااقل بدونیم چیه یکی گفت بتونیم بگیم والا به قرعان,2,pos,0.42380378,0.13359515,0.442601,0,neg
خخخ بابا شما عرزشیا دیگه آخرشید! رو رو برم زدن کوتلتتون کردن الان بازم گوه میخورید! هنوز دارید سعی میکنید جنازههاتون رو از کف پایگاههاتون با کاردک جمع کنید موفق نشدید گویا! باز گوز گوز میکنید!! به خود ارضاییتون ادامه بدید!! #انتقام_بگیرید #اقتدار_پلاستیکی,0,neg,0.96556294,0.007279896,0.027157197,0,neg
نه. اینجا خیلی‌ها حتی باخودشون فکر میکنن طرف الکی حلقه پوشیده که براش خواستگار نیاد!,0,neg,0.8590986,0.025558164,0.11534319,0,neg
واقعا نمیدونم این فالو و انفالو چقدر اهمیت داره ک دوستان اینقدر بزرگش میکنن!! هرکی میتونه یکی رو فالو کنه یا انفالو..به هر دلیلی..ناراحتی و توهین چرا؟!,0,neg,0.8737746,0.023282671,0.1029427,0,neg
خب خدا که فقط خدای آدمهای خوب نیست خدا، خدای آدمهای خلافکار هم هست. و فقط خود خداست که بین بندگانش هیچ فرقی نمیگذارد... #دیالوگ #مارمولک #فیلم #ماندگار,2,pos,0.3005725,0.14393367,0.5554938,2,pos
اولا شماها و همفکراتون بااین سیاست های غلط لیبرالی مردم روتوتنگنا قرار دادید ثانیاشما ها چه میدونید مقاومت چیه شما ها چه میدونید نهضت جهانی اسلام چیه؟ ثالثا پاتو ازگلیمت درازتر نکن #داعش_وطنی #وطن_فروش #بی_غیرت,0,neg,0.97444296,0.0062120203,0.01934503,0,neg
در جغرافيا يى كه هرروز به ارزش انسانها، به عقيده ى آنها تجاوز مى شود، به فرزندانش هم رحم نمى كنند. اين نه تنها يك مشكل حكومتى است اما در عين حال يك معضل اجتماعى هم است . #تجاوز_به_دانش_آموزان #تجاوز,0,neg,0.9106705,0.016513962,0.072815485,0,neg
توصیه میکنم به جای انتظار مجاز آهنگ شیدا از عارف گوش کنید حتما! “چقدر سفیدیا قشنگن یادشون میکنیم اگه بشینی بام از اول زندشون کنیم چه پیر شدی چند تا بچه دارم لباشون کشیدست وقتی رد میشن از کنارم خوشحالن تو چی ؟ من که شادم هنوزم به فکر اون کهکشانم که بزرگ ترین ستارش تو بودی...”,2,pos,0.06531404,0.07355382,0.8611322,2,pos
پیروزی بزرگ برای جنبش #metoo : واشنگتن اولین شهر جهان که بودجه‌ای برای یک راه حل جامع و غیر کیفری برای آزارهای خیابانی اختصاص می‌دهد. ما به جای گشتن به دنبال مقصر بر روی آموزش سرمایه‌گذاری می‌کنیم که این امر واشنگتن را جایی امن‌تر برای همه خواهد کرد. https:// twitter.com/thejessicarave n/status/1001542555618758656 …,0,neg,0.6072806,0.09039415,0.30232525,1,med
میدانی و کاری نمیکنی قلبمان را بیشتر به درد می اورد دولت و ملت گوشت و استخون هستن داره از هم جدا میشه ایران شادم ارزوست #Taheri_movement,2,pos,0.05220121,0.066182576,0.8816162,0,neg
روزهای خوب به تو شادی میدهند روزهای بد به تو تجربه! وبدترین روزها به تو درس میدهند پس هرگز... هیچ روز از زندگیت را سرزنش نکن,2,pos,0.1445325,0.11518127,0.74028623,2,pos
نگات وقتی که خوشحالی وقتی توی این حالی اینجور که سرحالی میخندونه تا چشمام تورو میبینه و مهرت تو این سینه و میشینه و دیگه حرفی نمیمونه,2,pos,0.25225717,0.13802344,0.60971934,2,pos
با شما نبودم، با اون دوست عزیزی بودم که آیدی تلگرتمش رو گذاشته بودن. سپاس از لینکی که به اشتراک گذاشتین,2,pos,0.04892012,0.063726164,0.8873537,2,pos
شادم که به هر حال به یاد توام اما خون می خورم از دست تو و باز غمی نیست #فاضل_نظری,2,pos,0.05418962,0.06744435,0.878366,2,pos
با سپاس از @LonelyStig برای این طرح بسیار زیبا #IranStrikes https:// mobile.twitter.com/lonelystig/sta tus/1001945561996713984?s=12 …,2,pos,0.05946491,0.0761218,0.86441326,2,pos
میخوام بزنم تو کار تولید فرغون، چندوقت دیگه که ملت میخوان با فرقون پول ببرن نون بخرن پول خوبی به جیب میزنم.,0,neg,0.76137376,0.047817685,0.19080858,0,neg
دقیقا باهات موافقم ، اگر تجاوز بوده واقعا سکوت در برابرش مجرمانست,0,neg,0.9267822,0.013378923,0.05983891,0,neg
تو هم #گه_نخور #گه,0,neg,0.9735029,0.0062829284,0.020214135,0,neg
#عشق❤,2,pos,0.1522471,0.14334688,0.704406,2,pos
من ندیدم هیچ وقت. البته تربیت دانشگاهی آدم رو تو شبکه‌های اجتماعی کج خلق می‌کنه. (چیزی که در خودم دیدم) اما نه تا این حد که تحقیر.,0,neg,0.92287976,0.014144399,0.06297583,0,neg
چطورین #ارزشی ها قدم به قدم سنگرهاتون داره فرو میریزه،البته ما قصد حمله و پیشروی نداریم فقط کار خودمون رو میکنیم، #تلگرام برای مردم موند @azarijahromi شما که طرفدار از کار انداختن #فیلترشکن ها بودی هم حواسمان بهت هست https:// twitter.com/Roozarooznews/ status/997732727171502080 …,0,neg,0.87084514,0.028196821,0.10095804,0,neg
نمیدونم مطلع هستید یا نه، ولی خیلی کارخانه های کاشی و مصالح ساختمانی محصولاتشون رو در کارخانه دپو کردند به امید فروش به عراق و سوریه برای بازسازی بعد از داعش. از دست دادن این دو بازار ورشکستگی به بار میاره برای این افراد که آخرین امیدشون به همین بوده,0,neg,0.7828465,0.04353471,0.17361884,0,neg
همه#ZarifIsALiar دیوانه ها عاقل شدن همه دشمن ها دست دوستی دادن اما مسئولین ج ا روزی نیست کشوری رو به لیست دشمنان ما اضافه نکنند رهبران دو کره در دهکده دوستی درختی رابرای نماددوستی دو کشورکاشتند دست دوستی دادند تا شیش ماه پیش نزدیک به جنگ بودند کشورهای دوست ج ا همه درگیر جنگ هستند pic.twitter.com/R05sHnGWkq,0,neg,0.7359102,0.057825305,0.20626448,0,neg
"""کدام خبر گزاری رو دنبال میکنی شما؟ مرکل که خودش به ترکیه تانک میفروشه از جنایت های اردوغان شاکی شده و صداش در اومده",0,neg,0.97322875,0.0061898828,0.020581331,0,neg
-نوشته به #زلزله زدگان مناطق #سنی_نشین کمک نمیکنند عوضش برید به فلسطین کمک کنید! +خب #مزدور با نشر اکاذیب میخوای دعوای #شیعه_و_سنی بندازی چرا اسم کشوری رو میاری که سنی مذهب هست؟,0,neg,0.97386986,0.006163934,0.019966228,0,neg
ریاست محترم جمهور @Rouhani_ir لطفا در این فرصت ویژه گفتگو با مردم صادق، شفاف و‌ با صراحت سخن بگویید و البته غیر تکراری؛ #مردم اینروزها #امیدواری لازم دارند. #مردم_باید_بدانند #روحاني,2,pos,0.23017393,0.13997753,0.6298485,2,pos
مراقب باش اين حس انزجار به فرصت طلبا چراغ سبز نده,0,neg,0.4710511,0.121285126,0.4076638,0,neg
همین #دختران_انقلاب فیتیله جنبشی هستن که شما رو لنگ در هوا خواهد کرد بدون شک. همه میدونن هشتگ #دختران_پنجاه_هزار_تومانی از ترس خشتکِ مبارکتونه و زمانی که دونه دونه از تو لونه موش دراوردنتون اون موقع هشتک #انقلاب_پنجاه_هزار_تومانی زده میشه و همه میفهمن که هیچ پُخی نبودین,0,neg,0.9747353,0.0062841307,0.01898066,0,neg
ناراحت نیستم عزیزم، مثل اون آهویی که از دست یوزپلنگ فرار کرده شادم :)))),2,pos,0.04609627,0.061394572,0.89250916,2,pos
هر وقت میخوام خودکشی کنم به ناراحتی مادرم و آواره شدن گربه ام فکر می کنم و با اوقات تلخی منصرف میشم. #افسردگی,0,neg,0.94606984,0.010220785,0.043709405,0,neg
در راستای دستیابی به بلندپروازی های آتی عربستان، طرح هایی با عنوان «چشم انداز 2030» مطرح شده که شامل تمرکز بیشتر بر فناوری است. توسعه شبکه ای از مراکز داده به عنوان چهارچوب اولیه برای دست یابی به این اهداف به حساب می آید. #Iran #تکنولوژی #عربستان_سعودى #دشمن_خانگی,0,neg,0.4436321,0.1310895,0.42527843,1,med
جااانم اقاروووو,2,pos,0.067746565,0.078092285,0.85416114,2,pos
بزن باران که شایدگریه ام پنهان بماند.. بزن باران که من هم ابریم بزن باران پرازبی صبریم...بزن باران...به دادمن برس... #دلتنگی,0,neg,0.9708201,0.006421222,0.022758663,0,neg
چرا باید ترکها از کشوری که قرنها یک سلسله ترک توش حکمران بود بخوان جدا بشن،به عنوان یک ترک هیچ ذهنیت بدی نسبت به پهلوی ها ندارم البته طرفدار پادشاهی هم نیستم فقط خواستم بگم این مسئله جدایی خواهی ترکها یک داستان اغراق شده است. اکثریت ترکهای اینجا ایران رو کشور خودشون میدونن,0,neg,0.9558302,0.008823887,0.035345886,1,med
به مناسبت سال سگ. دوتا سگ در زندگی من اهمیت داشتن . اولی شیلا بود که دوست دوران کودکی بود و جنگ ما رو از هم جدا کرد. دومی میلو سگ تن تن بود که از همان دوران پایه گذار تخیل بی حساب و کتاب و بی پایان زندگی من شد. یادشان گرامی . pic.twitter.com/8xKUyxNH4T,0,neg,0.45762408,0.12714832,0.4152276,2,pos
ناگشته من از بند تو آزاد بجستی ناکرده مرا وصل تو خشنود برفتی آهنگ به جان من دل سوخته کردی چون در دل من عشق بیفزود برفتی #دلتنگی,0,neg,0.9423942,0.010926002,0.04667985,0,neg
#اسپانیا‌_مُرد_تا_بُرد از بازي انشب يه درس گرفتم! ممكنه ببازي اما تو قلبت برنده اي! پس با تمام وجودت بجنگ تا خودت بدوني برنده اي! #نسل_ما #ما_ميتوانيم راستي شك ندارم پرتغال رو ميبريم و از اين گروه بالا ميريم!,0,neg,0.9576064,0.008512271,0.0338814,2,pos
وقتی کسی باشه که بهش وثوق کامل دارم بله,2,pos,0.07368017,0.08299877,0.843321,1,med
ننگشون باد،احتمالا اونجا داره جهاد نکاح میکنه،این جمله ی کثیفش،از دهان یه ایران بانو درنمیاد،اینم تخم عربه،مشغول جهادت باش #کثافت_کلمه #حرومزاده,0,neg,0.968793,0.006777101,0.024429834,0,neg
خروج #ترامپ از #برجام تاثیر چندانی بر اقتصاد ایران نداره چون دلار از این گرونتر نمیشه.درعوض دست #ایران باز میشه که برنامه هسته ای رو با سرعت ادامه بده.دنیا هم میدونه که ایران حسن نیت نشان داد و #آمریکا خلف وعده کرد.,0,neg,0.937381,0.01183103,0.05078784,2,pos
ولی این موقع شب معمولا خیلی سخت و طاقت فرسا میگذره. خیلی فکرمیکنم چون,0,neg,0.9711266,0.0064056437,0.022467805,0,neg
هوای آسمان دلهامان گرفته، ولی بی بارش است، هوای آسمان کشورمان آفتابی و کیریست!!! #هوای_گرم #هوای_کیری #حال_بد,0,neg,0.86284435,0.024952933,0.11220281,0,neg
شریفی نیا تو رسوایی 2 دقیقا نقش خودشو بازی میکنه نمکی بهش گفته نمیخاد کاری کنی فقط خودت باش #لاشی,0,neg,0.9532042,0.009317317,0.03747852,0,neg
جای این مزخرفات یکم به فکر مردم باشید و بترسید. واقعا با فیلترینگ تلگرام چه راهی رو پیش بردید!؟ #بی_عرضه #ترسو #دیکتاتور_شمایید,0,neg,0.97402745,0.006184007,0.01978857,0,neg
تو خارج کنار دوستان 5+1 حال میکنید هااا هی بدین بره ، همه رو بدین بره #بیشعوری #بی_شرفا #استیضاح #ایران #براندازم #اصلاح_طلب #حسن_روحانی #احمق_ها #بی_غیرت #عراقچی #ظریف #اصلاح_طلبان #لیبرال #رفیقم_کجایی #رفراندوم_ازاد #برجام #با_شماییم #با_فریدون #جاسوس #,0,neg,0.97467434,0.0062470953,0.019078515,0,neg
جالبتر اینه که ینی یک کدوم از بازیگرای قلاده با اعتقاد بازی نکردن،همشون گفتن بعد از مدتها بیکاری بهمون پیشنهاد کاری شد پذیرفتیم ،خب اخه دیگه ازین ضایعتر؟,0,neg,0.942619,0.010986522,0.046394397,0,neg
تا ی هفته سرحالی,2,pos,0.3165089,0.1410289,0.5424622,2,pos
اينكه اينقد نگاه سكسيستى و جنسيتى دارين واقعا ناراحت كنندست. #سكسيسم #جنسيت #تاسف,0,neg,0.97372425,0.0063538793,0.019921998,0,neg
خانم #مریم_رجوی ، رئیس‌جمهور برگزیده مقاومت #ایران ، روز سه‌شنبه با ستودن #اعتصاب بازاریان و کسبه شهرهای مرزی عموم #جوانان را به شرکت و حمایت از این اعتراضات فراخواند و خواستار آزادی سریع بازداشت‌شدگان شد. دبیرخانه شورای ملی مقاومت ایران ۳۰فروردین ۱۳۹۷(۱۹آوریل ۲۰۱۸) #براندازم pic.twitter.com/pA6PoeK2XC,2,pos,0.30521482,0.1474204,0.5473648,1,med
معتمد آریا امتحانشو پس داده اگه نمیرفت وضعش بدتر میشد دومن بقیشون هم منافعشونو رو مهمتر از مردم میدونن نوبت ما هم میرسه چطوره اگه تو جایی خواستن صحبت کنن این اعتراضو نشون بدیم #اعتصاب_سراسری #نوبت_ایران_فرارسیده #علی_نصیریان,0,neg,0.9556757,0.008872391,0.035451863,0,neg
مگرهرکی تاریخ کشور وجهانرا یادآورهمگان شد،و گوشزدکرد،تالغزشهای سخت گذشته بازآفریده نشوند، پشت گرمی اش به انگلیس،روس،چین،آمریکاوفرانسه است!؟,0,neg,0.8122815,0.036101174,0.1516173,0,neg
من نه #برانداز ام نه #ارزشی .من #اصلاحطلب و حامی #اصلاحات ام. #ایران وطن من است وبرای سربلندی کشورم از هیچ تلاشی دریغ نمیکنم.اگر انتقاد میکنم دلسوزم،اگر اعتراض میکنم نگرانم،اگر مطالبه میکنم ایرانی‌ام! من هواخواهِ منشِ #خاتمی و دلبسته‌ی مسلکِ #میرحسین و حامیِ رییس‌جمهور #روحانی ام.,0,neg,0.9399859,0.011295794,0.04871832,2,pos
"حالا چرا قرقره میکنی؟! از یک منظر علی رغم آکبندبودن مغزت, شما راست میگی! واقعا هرجا اسلام واقعی باشه کشتار بیشتره و مسلمانان واقعی رو قتل عام میکنن! نمونه بارز اسلام واقعی 14 معصوم هستند که سرنوشت 13تای اونا با بدترین شهادت گره خورد! اسلام واقعی همیشه مظل",0,neg,0.9730358,0.0062528276,0.020711398,0,neg
نمیشود هم دنبال توسعه بود و هم جامعه را کنترل کرد. اگر برای کارهای بانکی تکنولوژی را وارد مملکت کردید این تکنولوژی خود به خود چیزهای ناخواسته ای را هم وارد مملکت میکند. ارتباطات یعنی آگاهی نسبی جمعی. آگاهی ای عمیقی نیست ولی کفایت میکند تا مردم بفهمند حکومت ایدئولوژیک ناکارآمد است,0,neg,0.94872326,0.010008995,0.041267723,1,med
سلام روحیه خوبی دارید.برایتان سعادت و سرافرازی و سربلندی آرزو دارم,2,pos,0.04141479,0.058598824,0.8999863,2,pos
هر روز دارید غیر قابل تحمل تر میشید,0,neg,0.6217632,0.08293966,0.29529715,0,neg
دختر عمو: با ادب مهربون ناز و قشنگ هستش دختر خاله : #جنده است,2,pos,0.10265497,0.09772794,0.79961705,0,neg
عزیز دل مایی شما,2,pos,0.044985145,0.05962339,0.8953914,2,pos
من تو این دخمه شادم چون تو منو هل دادی توش,2,pos,0.04215835,0.05759895,0.9002427,2,pos
لازم نیست اینقدر به خودت لعن بفرستی بزرگوار #دروغگو #پوچ_اندیش,0,neg,0.92993265,0.012940001,0.057127375,0,neg
چه حس خوبیه این عکسهای رومانتیک اینستا رو میبینی بعد خاطره‌های مشابه داری: عه! ما این کار رو کردیم، عه! اونجا بودیم، عه! عین خودمون #خوشبختی,2,pos,0.38802078,0.13651612,0.47546315,2,pos
دارید فتوای مراجع را نقد می‌کنید؟ موضوع من این نیست. من می‌گویم چرا روحانی در مورد این موضوع سکوت کرده و در پشت پرده دنبال نظر مراجع است. چرا رو بازی نمی‌کند و می‌خواهد بحث را به چند ناسزا تقلیل بدهد. همان ناسزا هم راه حل دارد، ولی روحانی می‌خواهد فقط حرف بزند و کف و هورا بگیرد.,0,neg,0.9515178,0.009567084,0.038915083,0,neg
حالا کف و دست زده یا هورا . ولی جدی این با خودش چند چنده,0,neg,0.92681754,0.013368795,0.05981362,0,neg
خوب بازي كرديد،ولي در جريان باش قويترين #ليورپول يه دهه قبلتون مقابل يكي از ضعيف ترين #رئال هاي قبل بازي ميكرد،اتفاقات فوتبال غير قابل پيشبيني هست،راموس بد زد بحث عمد و غير عمد نيست،حركتش ناجوانمردانه بود،اين قهرماني منو خوشحال نكرد،فقط از كون سوزي بارسايي ها و سيتي فنا شادم https:// twitter.com/samlfcc/status /1000480964873736192 …,2,pos,0.32064983,0.14425942,0.5350907,2,pos
عالی فرناز همه چی خوبه بی تابیاتو میخونم خستگیهاتو خودت خوبی سرحالی,2,pos,0.062023398,0.070357986,0.8676186,2,pos
روحش شاد مردم قدردان خوبان خود خواهد بود وفردا از هنرمند مردمي خود بخوبي قدرداني ميكند بع اميد ديدار عزيزان كه بدرقه باشكوهي از هنرمند فقيد خود بكنيم,2,pos,0.052498206,0.066482425,0.88101935,2,pos
جرات داري در مورد فساد حرف بزن. #چاقال,0,neg,0.9624864,0.0074981567,0.03001541,0,neg
حرف شما بالنفسه کاملا متین، و البته شخصا افتخار میکنم شما در این فضا حضور دارید و تااین حد نسبت به نظرات متفاوت بااحترام برخورد می‌کنید، منتها بحثم اینه که شانیت شما اجل صرفا انعکاس مقالات است. ‌شما خودتان منبع خبرید، توییت‌های شخصی شما اگر بادقت زده شوند خبرساز می‌تواند باشد...,0,neg,0.5192139,0.111290894,0.36949518,2,pos
هیچ‌وقت انقدر از گرما وحشت ‌ زده و فراری نبودم که امسال.مال سن و ساله یا صبر و تحمل یا چی؟,0,neg,0.9724171,0.0062362724,0.021346532,0,neg
با اصحبتهای مستند شما متنبه شدم معین جان. ان شا الله روزی فرا برسد که همه قدردان روحانیت باشیم. آری‌ به امید آن روز,2,pos,0.15429004,0.12163057,0.7240794,2,pos
#علیرضا_کریمی ، که تو بازی‌های جهانی امیدها قهرمان نشد اما نشون داد پهلوانه، امشب قهرمان آسیا شد :) قهرمانی‌ت مبارک,2,pos,0.24874867,0.1413298,0.6099216,2,pos
چقد بده که به ثانیه نکشیده توییتات از ذهنت پر میکشن و محو میشن #عصبانی,0,neg,0.9688373,0.006732215,0.02443051,0,neg
