Unnamed: 0,id,shortcode,text,modified_at,label,sentiment
10559,18100062331143272,B-VFyy9jWel,"فقط به اینترنت ثابت ؟؟؟ اونهایی که اینترنت ثابت ندارن حقی ندارن.... ضمنا از پیامرسانهای داخلی قرار بود, حمایت کنید.. چی شد؟؟؟ سروش و ایتا افتضاح هستند",2020-07-22 21:25:39,-1,-1
10563,17856482668848470,B-VFyy9jWel,ملت احمق بهانه خوبیه برا گرون کردن اینترنت با همون سرعت اشغال دولت بیشرف به هر دری میزنه کسری بوجه جبران کنه,2020-08-03 21:28:38,-1,-1
10564,17859009028820360,B-VFyy9jWel,اقای وزیر اینترنت کرج از دیروز قطع ه!!!!!,2020-08-03 22:44:35,0,0
10565,17861456521800350,B-VFyy9jWel,بابا اینترنت ثابت ما رادیویی بود رعد و برق زد لنش سوخت از وقتی اون سوخت با اینترنت همراه به فلاکت افتادییم تو این ۱هفته حاجی به فکر اینترنت همراه مخصوصا ایرانسل باش لطف میکنی نجاتمون بدی,2020-08-02 23:45:40,-1,-1
10566,17865047758735930,B-VFyy9jWel,دادا این  اینترنت  ریده,2020-08-03 13:44:40,-1,-1
10567,17871159442648140,B-VFyy9jWel,اینترنت فایو جی نیارید .شنیدم روی پرنده ها تاثیر میزاره.میمیرن,2020-08-03 21:30:27,-1,-1
10568,17871209323649360,B-VFyy9jWel,تورو خدا مثل خبرای قبلی خوبت نباشه😐.چهاربرابر کردی سرعتشم پولشو چهار برابر نکن خداییش.تورو پیغمبر یا قیمت بسته های اینترنت رو یا کم کن یا فیلترو بردار.بیچاره شدیم انقدر حجممون واسه فیلترشکن رفت.مرسی😘,2020-08-03 13:40:20,-1,-1
10569,17877243517589670,B-VFyy9jWel,اینترنت رایگان میکردی وزیررر,2020-07-25 17:48:01,-1,0
10570,17883174385534720,B-VFyy9jWel,لطفا یک سر به اپراتور رایتل بزنید. وضع اینترنت رایتل اصلا خوب نیست. با وجود تبلیغ های پوچ سرویس دهی خوبی نداره و پاسخگو نیستن. عدم رضایت مشترکین رو می تونید در پیام های پست رایتل در اینستاگرام مشاهده کنید,2020-07-24 10:41:59,0,-1
10571,17892272878483170,B-VFyy9jWel,حاجی اینترنت بد بود بدتر شده همین جوری پیش بریم باید مث قدیما بریم کارت اینترنت دایل آپ از سوپریا بگیریم😑😑😑,2020-07-19 08:39:41,-1,-1
10572,17931256981367310,B-VFyy9jWel,حالمون دیگه داره به هم میخوره من دارم ماهی کلی پول اینترنت میدم بعد با این سرعتی که شما میدین یه کاری نمیتونم بکنم، بخدا این همه پولی که میگیرین حرومه😤😤😠,2020-06-01 19:33:53,-1,-1
10573,17938712239352950,B-VFyy9jWel,لطفا اینترنت 20گیگ و ثبت نامش را تمدید کنید,2020-07-25 03:09:04,0,0
10574,17946012352333970,B-VFyy9jWel,تا کی قراره با کندی اینترنت مواجه باشیم؟,2020-06-09 12:42:44,0,0
10575,18049076686228300,B-VFyy9jWel,سرعت اینترنت من از ۱۰۰ مگابیت اومده رو ۵۰۰ کیلوبیت نمیدونم چی بگم دیگه متشکریم اقای وزیر,2020-06-14 11:51:45,0,-1
10576,18133805494015200,B-VFyy9jWel,وزیر جان قربون قد بالات یه اینترنت هم واس سیزده بده مرسی,2020-05-17 20:12:55,0,0
10578,18082377394194860,B-VFyy9jWel,آقای اذری جهرم دارم محترمانه میخوام اذتون اینترنت ملی نشه اگر اینترنت ملی بشع ی جور دیگه باهات صحبت میکنم.فهمیدی یا ن!!!!!😡,2020-05-21 08:46:22,-1,-1
10579,17883117973551590,B-VFyy9jWel,سلام خدا وکیلی میخام درس بخونم سرعت اینترنت خرابه معلممون فکر میکنه نمیخام تو کلاس های انلاینش شرکت کنم بهم منفی داده لطفا درستش کنین,2020-07-22 21:25:07,0,-1
10580,17943708895339470,B-VFyy9jWel,آقای وزیر مردمی بارها بارها من کامنت گذاشتم پاک کردید لطفا خواهش حداقل مسولیت پذیر باشید درسته ما اسیر شما شدیم همه چیز فیلتره با فیلتر شکن کار میکنیم شما میگی سرعت میره بالا زشته دنیا تویت های شما را میخانن مضحکه همه شدیم اینترنت قطع میشه نیاییم بیرون اینترنت رایگان میدید تو خانه بمانیم بعد سرعت زیاد میشه بد فیلترینگ شما مردمی نیستی از مردم نیستی شما در راحتی زندگی لاکچری میکنی دل سیر چه خبر دارد از دل گشنه امیدوارم این کامنت رو مثل بقیه پاک نکنی و جواب بدی,2020-06-16 13:03:57,-1,-1
10581,17886679912505430,B-VFyy9jWel,چرا بابت ۱۰۰ گیگ هدیه اینترنت دروغ گفتین ؟! هیچ اینترنت رایگانی برای وای فای فعال نشد,2020-07-22 21:33:49,-1,-1
10582,17888508907504100,B-KXfX7DLk1,اقای وزیر توی این دولت فقط شمایید که به حرف مردم گوش میدید بقیه پنبه گذاشتن ما داریم پول اینترنت میدیم با سرعت مشخص ولی الان سرعت داغونه ..یعنی حق الناس . پس دست از تلاش نکشید,2020-07-19 11:13:16,-1,-1
10583,17867308417704290,B-VFyy9jWel,چند روزیه سرعت اینترنت افتضاح شده اصلا به درد نمیخوره نمیدونم منظورتون ازچهاربرابرخوب بود یابد!!!!,2020-07-27 19:22:28,-1,-1
10584,17873707201616550,B-VFyy9jWel,حاجی من اینترنت 2 مگابایت بر ثانیه گرفتم ولی سرعت 100 کیلوبایت بر ثانیه میاره فقط میخواستم بگم خدا قوت@azarijahromi,2020-07-22 19:29:29,1,-1
10590,17925027769374960,B-VFyy9jWel,خداوکیلی خیلی حقه بازید بسه دیگه بابا آقاجان من اینترنت نخوام چه کسی رو باید ببینم من خطمو شارژ کردم که مثلا بسته مکالمه همراهی بخرم حالا کاری نداریم چنددرصد مالیات و هزار کوفت و زهرمار دیگه باید ازمون کم شه که نهایتا ی بسته یک ماهه مکالمه همراهی بخریم کاری ندارم بعد از شارژخط با هزار بدبختی یهو پوله کم شد جهت خرید بسته اینترنت آقاجان من اینترنت نخوام چرا باید پول  زور بدم,2020-06-14 11:31:00,-1,-1
10591,18110142244114992,B-VFyy9jWel,چرا هیچ اینترنت رایگانی به اونایی ک مودم ندارن و از اینترنت همراه استفاده میکنن تعلق نمیگیره خب😑ماهم حق داریم,2020-06-13 11:05:06,0,0
10592,18135781471000768,B-VFyy9jWel,ماهم دانشجوییم میخوایم مجازی درس بخونیم اینترنت ثابت نداریم اینترنتمون همراهه هم قیمتشو ۱۰برابر کردین هم سرعتشو داغون بفکرماها چرانیستین,2020-05-19 20:52:24,-1,-1
10593,17856663511844780,B-b9kNGDpkn,🌹🌹🌹خیلی گلی🌹..ولی سرعت اینترنت خیلی کنده ☹😷😷😷😷,2020-08-03 09:16:39,-1,-1
10594,17857992241856390,B-b9kNGDpkn,بابا این سرعت اینترنت موبایل پدر مارو در اورده.جان خودت فکری بکن,2020-08-03 09:36:43,0,-1
10595,17859217474817670,B-b9kNGDpkn,وزیر جوان اینترنت مجانی؟؟؟؟ همه بسته ها ٢برابر شده که گلم. نمیتونی نباش خوب.,2020-08-05 15:10:30,-1,-1
10596,17859767266835430,B-b9kNGDpkn,با این اینترنت چطور بمونیم خونه؟؟,2020-08-04 22:06:15,-1,-1
10597,17860531432810020,B-b9kNGDpkn,سلام احتمالا داره طراحی یه ۲۰ g اینترنت رایگان دیگه برای معلمان میکنه . خط ها یه نقشه ی درست ودرمان رانشان میده.,2020-08-04 13:02:21,0,-1
10598,17860899688787690,B-b9kNGDpkn,اینترنت های خونگی خیلی ضعیفن 😒,2020-08-03 13:19:09,0,-1
10599,17861221891769650,B-b9kNGDpkn,سلام. خسته نباشید . اقا فک کنم سرعت اینترنت مارو ۴ برابر کمتر‌ کردین اشتباهی 🤕 روز به روز هم بد تر میشه,2020-08-01 10:03:09,-1,-1
10600,17863023355762650,B-b9kNGDpkn,سلام جواد جان فکرکنم می‌خواسته. پروانه بکشه که،روحشو پرواز بده بره جاهایی خوب با اینترنت رایگان؟؟؟😂😂😂,2020-08-01 08:58:38,0,0
10601,17865487366735040,B-b9kNGDpkn,سلام ما که دو هفته قطعی اینترنت رو تحمل کردیم و کلی ضرر تو کسب و کارمون ...دیگه حداقل انتظارمون اینه که بابت مسئله ای که هزینه می کنیم حداقل ارایه خدمات رو داشته باشیم ...اپراتور رایتل که گویا توسط واکرها  اداره میشه کلا فوت کردن دیگه ایرانسل چرا اینقدر تو ارایه خدماتی که پولشو دولا پهنا میگیره کوتاهی میکنه دیگه از چند ساعت اخلال رسیده به چند روز ...حداقل به عنوان وزیر یه آمار بگیر ازشون و اطلاع بده به ملت ...که اگر قراره اینجوری باشه ما تو این ایام قرطینه به فکر چهارتا کفتر باشیم واسه جویا شدن از حال و احوال اقوام,2020-07-27 18:55:00,0,-1
10602,17865688690732870,B-b9kNGDpkn,دکتر از طرف من هم ببوسش  باور کن ما فقرا از اینترنت همسایه و فامیل استفاده میکنیم ارزونش کن استفاده کنیم😓,2020-08-04 12:48:16,-1,1
10603,17867526574705030,B-b9kNGDpkn,یه روز خوب وکشیده با اینترنت پرسرعت و بد‌ون فیلتر😂اون خطهای پایین دریاست بالایی هاهم کوهه میگه یه روز خوب میاد ک بازم دریارو میبینیم 🤦🏻‍♀️🤦🏻‍♀️😂😂,2020-07-27 19:04:28,-1,-1
10604,17867825035715950,B-b9kNGDpkn,ممد داداش این اینترنت ها چقد داغونه,2020-08-01 12:32:40,-1,-1
10605,17867555500699540,B-b9kNGDpkn,وزیر جان اینترنت تا کی فعاله؟؟@azarijahromi,2020-08-04 12:46:31,0,0
10606,17868873823688610,B-b9kNGDpkn,اقای وزیر خدا رو خوش میاد همراه اول برای ۲ گیگ اینترنت ک من نمیدونستم ب طور خودکار فعال شده از من ۱۷۰۰۰ تومن شارز کم کنه این انصافه این پولا خوردن,2020-08-02 23:20:10,-1,-1
10607,17873470678619010,B-b9kNGDpkn,اینارو ولش چرا اینترنت رو گرون کردی بابا دمتون گرم همینجوری حقوق نداریم خرج ها هم دوبل شده 😂,2020-07-25 12:25:32,-1,-1
10608,17887677958520070,B-b9kNGDpkn,جان هرکی دوست داری دیگه اینترنت رایگان نده بسمان گند زدی به اینترنت ایران,2020-07-19 11:11:05,-1,-1
10609,17888549638499210,B-b9kNGDpkn,آقای وزیر چی ‌شد پس، قول دادبد که اینترنت ویژه دانش آموزی میدید!! نخواستیم اصلا فقط سرعت شبکه رو ببرید بالا تنها خواسته ما از شما 😐😐😐,2020-07-15 19:04:20,0,-1
10610,17895403723468630,B-b9kNGDpkn,آقای وزیر جوان.چرا به من معلم ۲۰ گیگ اینترنت رو ندادن.اخه من چکار کنم که شماره موبایلم به اسم خودم نبوده,2020-07-19 17:30:41,0,-1
10611,17901517924453950,B-b9kNGDpkn,وزیر جوان خوبه شما  رو داریم تو این اوضاع  اینترنت میدی وگرنه همه ما مرده بودیم  مملکت با گیگ رایگان پیشرفت میکنه خوشحالیم که شما رو داریم وزیر جوان,2020-07-25 17:59:22,-1,1
10612,17871357217637040,B-b9kNGDpkn,آقای وزیر ، ی چند وقتی هست می‌خوام پیام بدم هی یادم میاره . قرار بود توی سرشماری قبلی ، هر کی از طریق اینترنت اطلاعات خانوار رو وارد کنه ، بهش ۱ گیگ اینترنت بدن. تا الان که ندادن . بی زحمت یه پیگیری کنید,2020-08-05 13:05:33,0,0
10613,17877392848598340,B-b9kNGDpkn,سلام.حاجی لطفا پیگیر شرکت پارس آنلاین هم باشیم اینترنت به طور مکرر قطع و وصل میشه و پشتیبانی هم زنگ میزنه کمه کمش بعد نیم ساعت وصل میشه بخدا خسته شدیم😢😩😤,2020-07-22 14:45:07,-1,-1
10614,17892550726488850,B-b9kNGDpkn,آقای وزیر اینترنت دانشجوها چیشد؟ ۵دقیقه آموزش مجازی۴۰۰مگابایت اینترنت مصرف میکنه.چطوری پس میای میگی هوای دانشجوهاودانش آموزهاروداریم؟ اینترنت رایگان دانشجوهاچیشد؟😠😠😠😠😠😠قیمت بسته هارو دیدید؟ دزدی از حجم بسته هارودیدید؟,2020-07-26 21:51:14,-1,-1
10615,17901823231443320,B-b9kNGDpkn,سلام. من شنیدم که از شنبه اینترنت ملی می شه. و وات و اینستا قطع می‌شه. آیا واقعیت داره؟,2020-07-19 12:05:32,0,0
10616,17874866938613280,B9_2tQrjDws,خداوکیلی یکم اینترنت مجانی بده ازبس پول بسته دادیم واسه خطامون پدرمدن دراومد یا لااقل قیمت بسته هارو بیار پایین تو این اوضاع,2020-07-23 15:40:34,-1,-1
10617,17877957865584290,B-b9kNGDpkn,نویز های کیانمهر کرجو نقاشی کرده ک الان سه روزه اینترنت مارو قطع کرده . هم ایرانسل و هم همراه اول .  ایرانسل هم با اقتدار میگه زمانشو نمیدونیم کی این مشکل رفع میشه چون خارج از شبکس .,2020-07-26 18:05:02,0,-1
10618,17856436459871250,B-VFyy9jWel,لطفا واسه اینترنت سیمکارت هم یه فکری کنین 😕,2020-08-02 17:37:01,0,0
10620,17855727673885820,B-VFyy9jWel,سلام آقای وزیر خدا قوت ، والا آموزش و پرورش از ما خواسته اطلاعات دبیرامونو وارد کنیم پیام رسان داخلی نصب کنیم دور از جون شما پدر ما با این سرعت اینترنت و کار از خونه در اومد,2020-08-04 13:06:53,0,-1
10621,17862000955776620,B-VFyy9jWel,حاجی چرا اینترنت ها اینقد داغونه گل🌷,2020-08-02 18:23:10,1,0
10623,17864148133742920,B-VFyy9jWel,اینترنت موبایل روستامون E😭😬😦,2020-07-27 15:22:34,0,-1
10624,17866147522708650,B99Ek3LD6ea,جناب وزیر با ندادن اینترنت  رایگان به فای فا  کار ناریخی کردی و ماندگار که ملت از شما بدشان بیاد کمی جرات داشته باش  خسیس نباش زمان جنگ طرف جلوی من رو نارنجک انداخت شما میدونی چه کلاه سر ملت بابت گوشی و سیم کارت گراشته شده امان امان امان,2020-07-28 08:27:39,-1,-1
10625,17871037759639730,B-VFyy9jWel,آقا خسته نباشید لدفا باز اینترنت رایگان بدید والا ما هیچ استفاده نکردیم خیلی کم بود وقتش لدفا بازم اینترنت بدید,2020-08-03 13:55:03,0,0
10626,17879275621563170,B-VFyy9jWel,آقای وزیر تو رآ خدا فکر بحال افردای مثل ما هم باش که اینترنت خانگی اصلا نداریم .با وجود آماده بودن زیر ساخت مسئولین مربوطه کاری برای ما انجام نمیدن .اگه کاری کنی مطمئن باش بهشت در انتظارت,2020-07-22 18:09:48,0,-1
10627,17897521480462480,B-VFyy9jWel,آقای وزیر لطفا سرعت اینترنت ها رو درست کنید  مردم رو خونه نشین کردین سرگرمی مردم برنامه های مجازی هست ک با این سرعت کم اینترنت نمیشه استفاده نکرد لطفا عمل کنید,2020-07-19 08:43:40,-1,-1
10628,17859517294811280,B-VFyy9jWel,اقای دکتر اینترنت کادردرمان  بخش خصوصی چی شد ؟؟,2020-07-29 23:15:50,0,0
10629,17869523245662040,B-VFyy9jWel,امروز سرعت اینترنت از حلزون به لاکپشت رسیده,2020-08-04 22:49:15,-1,-1
10630,17873173903613660,B-VFyy9jWel,فقط اینترنت ثابت ؟؟؟پس ما که با سیم کارت هامون اینترنت داریم چی والا بخدا ی استوری باز نمیکنه چه برسه به کارای دیگه تو قرنتینه تنها دلخوشیمون گوشی هست که اونم نت کار نمیکنه لطفا به نت سیم کارت ها هم رسیدگی کنید,2020-07-24 10:43:12,-1,-1
10631,17879359552562810,B-VFyy9jWel,۱۰۰ گیگ اینترنت چی ..جواب مفت بده,2020-07-25 03:17:07,-1,-1
10632,17891722702480770,B-VFyy9jWel,نت گرونه رایگان هم نمی دین حداقل خرج  قبض آموزش و پرورش رو به اینترنت رایگان بدید,2020-07-13 22:27:51,0,-1
10634,18114833323103848,B-VFyy9jWel,اگه میخواید خونه بمونیم باید به اینترنت های  همراه هم اینترنت بدید پوکییدیدم تو خونه بابا,2020-05-25 23:17:52,0,-1
10635,18088451158165648,B-VFyy9jWel,شما فک میکنی پولی که میبری سر سفره خانوادت حلاله آیا؟شایدم مارو خر فرض کردی.شما اسم اینا رو میزاری اینترنت پر سرعت؟؟؟حداقل اپلیکیشن های ایرانی رو درست باز نمیکنه این اینترنت مزخرف شما. واقعا بعضی دوستان حق دارن شما رو #شومن صدا کنن. لعنت به تو که داری این اینترنت های تخمی رو پر سرعت خطاب میکنی.,2020-06-10 09:25:18,-1,-1
10636,18134965561038400,B-VFyy9jWel,لطفا اگه میشه دستتو از رو دکمه فیلتر تلگرام بردار ما دانشجویانی بدبخت تمام کارمون با این تلگرام لعنتییییییی نصف روزمون بابت پیدا کردن فیلتر شکننن میگذره از اون ورم سرکله زدن با سرعت  اینترنت *وووووههههه درگیره صدبار قطع وصل میشیم با این سرعت سرکلاسای آنلاین 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️خسته شدیم اون شهاب سنگ لعنتیم نیومد بخوره صاف رو  زمین راحت بشیم خدایشش کی تموم میشه این همه بدبختی 🤦‍♀️🤦‍♀️🤦‍♀️,2020-07-19 11:54:45,-1,-1
10637,18135628066061888,B-VFyy9jWel,یه گلایه داشتم خواهشا جواب بدید، شما برای معلم ها بسته رایگان اینترنت دادید، کاش برای ما اعضای هیات علمی دانشگاهها هم اینکار رو میکردید، ما هم درگیر ارائه کلاس های مجازی هستیم، این تبعیض هست که فقط به معلم ها اختصاص دادید، خواهشا اعضای هیات علمی دانشگاههای وزارت علوم هم دریابید، تشکر,2020-05-14 08:42:13,0,0
10638,17868732577671080,B9dpKBWnZxu,از اینترنت که ور ندارید,2020-08-02 23:06:51,-1,0
10641,17856393733841700,B-VFyy9jWel,چرا 100گیگ رو ب اینترنت ثابتا دادین ففط.. پس ماها ک بسته استفاده میکنیم چی,2020-08-05 12:43:29,0,-1
10644,17867472052695240,B-VFyy9jWel,سرعت اینترنت رو کم میکنید بعد با اسم اینترنت vdsl پول بیشتری از مردم میگیرید با همون سرعت قبلی😊 #سیاست_ما_عین_دیانت_ماست,2020-08-04 12:39:29,-1,-1
10645,17868443077681800,B-VFyy9jWel,دارن قششششششنگ پول مردم و بالا میکشن با کم کردن حجم نسبت به قیمت اینترنت,2020-08-02 23:07:21,-1,-1
10646,17895167056468890,B-VFyy9jWel,مگه نمیگید تو خونه باشین حداقل سرعت اینترنت گوشی رو درست کنید🙏🙏🙏🙏,2020-07-12 12:11:49,0,1
10647,17896765471466270,B-VFyy9jWel,😑سرعت اینترنت بالا که نرفت جهنم به پایین ترین سرعت ممکن رسیده,2020-07-22 18:12:40,-1,-1
10648,17896978525463710,B-VFyy9jWel,سلام آقای وزیر اگر امکانش هست به مردم اینترنت همراه رایگان هم بدهید با تشکر @azarijahromi,2020-07-19 08:40:25,0,0
10649,17914159387409580,B-VFyy9jWel,اقای وزیر سلام..از دیشب ساعت ۲۱ تا الان اینترنت ثابت چند منطقه شهر همدان قطع شده..چندین بار تمس گرفتیم و پیگیری کردیم ولی جولب میدن ک مشکل فنی هست.خواهش میکنم رسیدگی کنید.قبل از قط شدن افت سرعت زیاد و قطعی پی در پی داشت.الان هم ک قطع شده..ی فکری کنید..ممنون,2020-06-15 12:29:25,0,-1
10650,17891835187494840,B-VFyy9jWel,یک عددد عشق🙏🙏💖 خیلی ممنونیم،ای کاش سرعت این بسته هدیه اینترنت خونگیا بیشتر میشد خیلی اذیت کنندس,2020-07-19 13:45:00,1,1
10651,17896814281464640,B-VFyy9jWel,آقای وزیر اینترنت هر روز بدتر و افتضاح تر میشه.اگر نمیتونی اینترنت رو ب وضعیت ایده آل در بیاری،استعفا بده.البته بعد از شما هم آدم های بدت ی,2020-07-19 12:51:10,-1,-1
10652,17863226602750510,B-VFyy9jWel,این نامردیه. برای چی حجم اینترنت و شرکت ها آوردن پایین و قیمت و بردن بالا؟,2020-08-01 08:57:52,-1,-1
10653,17874843418612070,B-VFyy9jWel,وزیر جان رایتل تعرفه بسته های اینترنت رو گرون کرده بررسی کن لطفا(دستور بده بررسی کنن😜),2020-07-22 18:18:01,-1,-1
10659,17862056443784640,B-VFyy9jWel,لطفا یک سر به اپراتور رایتل بزنید. وضع اینترنت رایتل اصلا خوب نیست. با وجود تبلیغ های پوچ سرویس دهی خوبی نداره و پاسخگو نیستن. عدم رضایت مشترکین رو می تونید در پیام های پست رایتل در اینستاگرام مشاهده کنید,2020-07-28 20:39:12,0,-1
10660,17892294079487470,B-VFyy9jWel,اقا این ک میگن اینترنت دوباره ملی میشه و اینستا و اینا قطع میشه درسته؟,2020-07-22 19:59:23,-1,0
10662,17914694746408010,B-VFyy9jWel,اقای وزیر شنبه کلاس ها شروع میشه من بعنوان یک معلم با این وضع اینترنت چطور کلاس دایر کنم یا قطع هست یا سرعتش از بیست کیلوبایت بیشتر نمیشه شبکه تلفن همراه هم ضعیفه,2020-06-20 14:13:48,0,-1
10663,18057997006208392,B-VFyy9jWel,برادر درسته میگن فردا اینترنت ملی میشه و اینیستا از درسرس خارج میشه؟,2020-05-18 16:30:23,-1,-1
10664,17867510299695260,B-VFyy9jWel,خواهشا ولطفا سرعت اینترنت هارو زیاد کنید،واقعا ضعیفه...,2020-08-05 08:05:26,-1,-1
10665,17868458800685670,B99Ek3LD6ea,اینترنت خانگی نه همراه,2020-08-04 13:03:39,0,0
10666,17863935547738200,B-VFyy9jWel,زورت نرسید اینترنت رایگان رو تمدید کنی گفتی بجاش این پست رو بزارم؟ به شعوره ما توهین نکن,2020-08-05 13:09:56,-1,-1
10667,17921805475391760,B-VFyy9jWel,اقا اینترنت ها رو ملی کردی اخر دیگه,2020-07-06 17:13:25,-1,-1
10668,18100454833139352,B-VFyy9jWel,اینترنت آذربایجان‌!!! VDSL و فیبرنوری @azarijahromi,2020-05-27 16:51:42,0,0
10669,18101356951136140,B-VFyy9jWel,خواسته دانشجویان اینترنت همراه رایگان,2020-05-26 18:24:48,0,0
10670,18134450527048512,B-VFyy9jWel,"@irancell بگم دوبار تست سرعت اینترنت زدم بسته 50 مگیم تموم شد خندت نمیگیره؟؟ لطفا حجم بسته ها رو همراه با رشد سرعت افزایش 
بدید.. فدای همه گُلان",2020-06-20 12:43:20,0,0
10671,18135674257019080,B-VFyy9jWel,اینترنت وی دی اس ال با سرعت۱۶ مگ چطور ممکنه سرعتش نهایتا ۱۰۰ کیلو بایت باشه؟؟؟؟ چیکار دارین میکنین؟؟؟,2020-07-11 11:59:05,0,-1
10672,18136628971030120,B-VFyy9jWel,اگر راست می گویید قیمت اینترنت را ارزان کنید، اپراتورهایی هم که ۱۰۰ گیگ را تمدید نکردند جریمه کنید!,2020-06-10 16:07:38,-1,-1
10673,18136641079052820,B-VFyy9jWel,سلام آقای مهندس ببخشید ازچه تاریخی میتونیم ثبت نام کنیم چون منزل جدید هستیم و اینترنت نداریم,2020-05-23 18:57:19,0,0
10674,18097270069135608,B-VFyy9jWel,سلام ووقتتون بخیر اقای وزیر .چرو انقدر سرعت اینترنت اسیاتگ ضعیفه والو هرچی پول بیشتر هم میدیم با سرعت بیشتر انگار هیچ اثری نداره,2020-05-22 18:31:04,0,-1
10676,17856080749880940,B-VFyy9jWel,ببخشید ما اینترنت 8 گیگ بر ثانیه خریدیم 200 کیلو بایت هم سرعت نمی ده همین پیام که تو اینستا نوشتم یک ساعت شده تا اپلود شده,2020-08-03 09:23:41,0,-1
10677,17857833532854560,B-VFyy9jWel,در حال گند زدن به سرعت اینترنت مردم .,2020-08-04 22:40:40,-1,-1
10678,17885848966521820,B-KXfX7DLk1,من شکایت دارم از سرعت مزخرف اینترنت ۱۶مگی که به من فروختن و ۵۰کیلو هم سرعت نداره و اعصاب من و خانواده ام رو بهم ریختن؟؟ شکایت دارم چکار کنم؟؟,2020-07-22 18:06:48,-1,-1
10686,17881543510538040,B-b9kNGDpkn,سلام اینترنت ضیف هست بهفم,2020-07-22 14:55:31,0,-1
10687,17921737150385320,B-b9kNGDpkn,جناب آذری سلام جریان اجرایی شدن اینترنت ملی از پانزدهم فروردین چیه لطف کنین توضیح بدین,2020-06-21 12:33:47,0,0
10688,17883302623549110,B-b9kNGDpkn,آقای وزیر ارتباطات لطفا یه رسیدگی کنین اینترنت ایرانسل تو کرج دو سه روزه قطعه...😑,2020-07-22 14:41:50,0,-1
10689,17922106291383000,B-b9kNGDpkn,دیگه اینترنت نمی دی؟,2020-06-01 16:32:02,-1,0
10690,17957964421308140,B-b9kNGDpkn,به دانش اموزا اینترنت بدین واسه کلاس انلاین لازم داریم😑😑😑😑,2020-07-20 09:21:59,0,0
10691,18082364254170080,B-b9kNGDpkn,اینترنت یک هفتس توی اهواز ب حد فاجعه رسیده.... جای تو خونه نشستن پیگیری کنین.,2020-07-20 09:24:09,-1,-1
10692,18088585048167568,B-b9kNGDpkn,عمو جواد به جای این کارا اگه الان اینترنت رایگانو تمدید میکردی بچه قاطی نمیکرد مبل نقاشی کنه 😂😂,2020-05-19 21:04:00,-1,0
10693,18136078828031240,B-b9kNGDpkn,داره میگه بابا جان مردم توی خونه اینترنت رایگان میخوان این خط اینم نشون😒,2020-06-10 09:40:14,0,0
10694,18092140273153720,B-b9kNGDpkn,خواهش میکنم یه فکری به حال اینترنت خانگی بکنید  ما بتونیم فیلم ها  و مطالب درسی و دانلود کنیم 😭,2020-06-13 13:44:05,0,-1
10695,18096132304150832,B-b9kNGDpkn,جناب وزیر فکری به حال دانش آموزان بکنید تدریس مجازی اینترنت لازم داره !!!!!!!,2020-05-17 20:02:43,-1,0
10696,18122954668079220,B-b9kNGDpkn,به معلم ها و دانش آموز ها اینترنت رایگان نمیدید😐,2020-06-14 11:41:08,0,0
10697,18110853364109112,B-b9kNGDpkn,اقای وزیر خب چرا به فکر ما دانش اموزا نیستین چقد پول اینترنت بدیم خب ۱۰۰ گیگ اینترنت بهمون بدین چی میشه,2020-05-23 15:51:19,-1,-1
10698,18100329163137500,B-b9kNGDpkn,اقای وزیر سرعت اینترنت به طرز جنون اوری کم شده...خواهش میکنم اینطوری توی خونه دیوونه میشیم اگه اینترنت هم نباشه,2020-05-20 18:51:57,-1,-1
10699,18129421258067540,B-b9kNGDpkn,اینترنت ملی😂,2020-07-19 08:35:37,-1,-1
10701,17966138212305740,B9q3xi8Ds-_,خودت فهمیدی 100 گیگ مال دو روزم نیست ، اصلا حجم معنا نداره ، اینترنت باید جوری باشه که بشه مستقیما از کلود واسه ذخیره و برداشت فایلها استفاده کرد,2020-05-23 18:39:36,-1,-1
10703,18100103338185832,B-VFyy9jWel,بی پدرمادرها نیاز نیست اینترنت رایگان بدید فقط همون سرعت قبلی ک داشت رو بزارید بمونه نرینید تو سرعت اینترنت  بقران خسته شدیم از اینترنت  فقط میگید درخانه بمانید ولی نمیدونید ک دهن ما داره سرویس میشه چرا چون ۹۰درصد کارامون با اینترنته  نمیدونم چیکار کردیم که مسئول های ما شما هستید ک ریدین ب زندگی مردم,2020-05-13 16:08:09,-1,-1
10711,17853149569935080,B-b9kNGDpkn,اقای وزیر این اینترنت رو خیلی ضعیف کردی نمیشه باهاش یه فیلم دید چه وضعشه,2020-08-05 15:38:55,0,-1
10717,17856068221887110,B-b9kNGDpkn,اینهمه پول اینترنت باید بدیم آخرش هم با سرعت افتضاح باید کنار بیایم چرا واقعا چرا آیا مجانی دارین میدین آیا باید قیمت کم میدم میدن بابا شما که دارین پول اضافه هم میگیرن پس دیگه چرا اینقدر سرعت افتضاحه ولله یه بازی ساده بالا نمیاره به قرآن دهنمون سرویس شده اون وقت هر چی میگیم شما میگین در اختیارات من نیست پس میشه بگین دایره اختیارات شما چیه ؟؟,2020-08-03 13:30:41,-1,-1
10718,17856856651872300,B-b9kNGDpkn,نوشته اینترنت و درست کننننن,2020-08-03 13:51:43,0,0
10719,17856098599887030,B-b9kNGDpkn,فکر کنم نمودار سرعت اینترنت تو ایران رو به نمایش گذاشته😍,2020-08-04 21:42:19,1,-1
